4.809599999999999986e-02,1.190140640000000083e+00,7.734687290000000215e-02,2.553806069999999817e+00,6.596936810000000317e-01,4.681101810000000363e+00,1.280138960000000026e+01,2.261213029999999957e-01,1.086321940000000014e-01,3.582505449999999758e-01,4.567656640000000157e-01,7.822639500000000759e-03,1.626234739999999832e-02
7.018599999999999839e-02,4.685375040000000268e+00,1.445036319999999996e+01,2.984137079999999997e+00,5.564385920000000096e-01,8.919880610000000543e-01,6.695129140000000145e-02,2.248253839999999892e-01,1.032353959999999932e-01,3.044448459999999912e-01,4.272556470000000162e-01,9.481627080000000832e-03,1.777306110000000106e-02
7.247800000000000076e-02,4.633436060000000190e+00,1.633772670000000105e+01,3.181570559999999936e+00,5.695178680000000382e-01,8.764550749999999724e-01,6.888600120000000493e-02,2.216854769999999919e-01,9.842545499999999503e-02,2.729171000000000236e-01,4.094709169999999898e-01,1.117372980000000057e-02,1.862154099999999840e-02
7.479199999999999737e-02,4.567738880000000279e+00,1.909927950000000152e+01,3.403251790000000110e+00,5.900996339999999840e-01,8.618419229999999542e-01,7.032048509999999641e-02,2.197288699999999928e-01,9.363342800000000465e-02,2.381769029999999954e-01,3.935548819999999948e-01,1.383064990000000029e-02,1.944372860000000147e-02
7.187699999999999645e-02,5.456711229999999802e+00,1.018927200000000077e+01,1.116879060000000035e-01,3.981313129999999867e-02,3.302603430000000007e+00,3.146222120000000122e-01,1.845683190000000085e-01,1.042208599999999985e-01,4.936442630000000276e-01,4.630805399999999850e-01,3.574847430000000159e+00,2.193695419999999885e+01
6.215600000000000291e-02,5.383219989999999733e+00,1.072898570000000085e+01,1.233432359999999950e-01,4.151378060000000120e-02,3.464690899999999907e+00,3.393262080000000180e-01,1.754371319999999956e-01,9.989323460000000543e-02,3.398000730000000136e+00,2.116015349999999984e+01,4.694595189999999918e-01,4.519969699999999979e-01
5.011100000000000276e-02,5.384023769999999764e+00,1.112114189999999958e+01,3.498612640000000162e+00,3.567502100000000120e-01,1.880395470000000013e-01,5.398535830000000119e-02,1.691431369999999990e-01,9.600826329999999353e-02,3.195950160000000206e+00,1.806943890000000152e+01,4.643930589999999969e-01,4.363181970000000187e-01
4.408100000000000213e-02,3.660906880000000196e+00,3.844209060000000067e-01,2.030546779999999885e-01,5.485471310000000073e-02,5.306975150000000419e+00,1.171502620000000050e+01,1.609340459999999973e-01,9.210203290000000542e-02,3.048084010000000177e+00,1.735253670000000170e+01,4.436102949999999878e-01,4.271323590000000170e-01
4.105299999999999921e-02,3.941503899999999838e+00,4.182467220000000152e-01,5.169153449999999594e+00,1.252017880000000005e+01,1.619410739999999904e-01,4.815401169999999897e-02,4.152995609999999838e-01,4.249138559999999787e-01,2.917613250000000047e+00,1.908996929999999992e+01,1.514749270000000092e-01,8.815689250000000032e-02
3.647799999999999654e-02,4.097806229999999772e+00,4.460211450000000077e-01,5.100793930000000032e+00,1.317686130000000055e+01,1.746172890000000089e-01,5.027428290000000161e-02,2.767746579999999845e+00,1.848153930000000145e+01,1.444966390000000100e-01,8.462325919999999502e-02,4.027721089999999893e-01,4.176401000000000141e-01
3.265099999999999947e-02,4.249348200000000020e+00,4.752639330000000273e-01,5.035565939999999685e+00,1.385708340000000049e+01,1.889206129999999872e-01,5.269751579999999713e-02,3.943560580000000093e-01,4.111937509999999962e-01,2.612131000000000203e+00,1.785379049999999879e+01,1.380019269999999965e-01,8.127744339999999623e-02
2.966799999999999993e-02,2.009429309999999913e-01,5.483665179999999695e-02,4.401198690000000191e+00,5.042484339999999676e-01,4.972501020000000160e+00,1.457213660000000033e+01,2.475305989999999845e+00,1.729783079999999984e+01,3.868831970000000120e-01,4.050438980000000133e-01,1.319360950000000032e-01,7.808210710000000609e-02
2.732000000000000053e-02,2.160528989999999927e-01,5.835840579999999889e-02,4.911067990000000272e+00,1.532642120000000041e+01,4.548628700000000080e+00,5.344347600000000087e-01,2.361142490000000205e+00,1.681648029999999849e+01,1.262772920000000132e-01,7.503046330000000264e-02,3.813645010000000224e-01,3.993058520000000167e-01
2.489399999999999946e-02,4.867380139999999855e+00,1.603205200000000019e+01,3.199744010000000194e-01,6.708711380000000057e-02,4.588724250000000282e+00,5.770393729999999666e-01,1.214824480000000068e-01,7.222758989999999990e-02,2.316398720000000022e+00,1.412797370000000008e+01,3.792581369999999952e-01,3.899734839999999814e-01
